"Date","Time, GMT+11:00","Temp, ¡C (SEN S/N: 9818213, LBL: Ambient)","RH, % (SEN S/N: 9818213)","DewPt, ¡C (SEN S/N: 9818213)","Temp, ¡C (SEN S/N: 9824750, LBL: 3cmBG)","Water Content, m?/m? (SEN S/N: 9827499, LBL: 5cmBG)","Water Content, m?/m? (SEN S/N: 9833754, LBL: 10cmBG)"
10-11-2012,15:52:22,26.475,36.300,10.3,20.603,0.2770,0.2668
10-11-2012,16:52:23,21.533,40.800,7.7,20.222,0.2770,0.2647
10-11-2012,17:52:24,19.436,41.600,6.1,18.533,0.2756,0.2632
10-11-2012,18:52:25,13.161,50.400,3.1,16.963,0.2763,0.2610
10-11-2012,19:52:26,4.428,67.200,-1.1,15.318,0.2756,0.2603
10-11-2012,20:52:27,0.934,84.300,-1.4,13.594,0.2748,0.2581
10-11-2012,21:52:28,-0.395,88.100,-2.1,12.050,0.2741,0.2574
10-11-2012,22:52:29,-3.242,87.000,-5.1,10.810,0.2734,0.2567
10-11-2012,23:52:30,-4.926,86.000,-6.9,9.632,0.2734,0.2552
11-11-2012,00:52:31,-5.823,86.800,-7.7,8.593,0.2734,0.2552
11-11-2012,01:52:32,-6.010,83.900,-8.3,7.670,0.2727,0.2538
11-11-2012,02:52:33,-2.102,88.000,-3.8,6.940,0.2719,0.2538
11-11-2012,03:52:34,-0.845,84.900,-3.1,6.509,0.2712,0.2530
11-11-2012,04:52:35,-0.873,83.200,-3.4,6.204,0.2719,0.2523
11-11-2012,05:52:36,0.273,84.100,-2.1,5.949,0.2712,0.2523
11-11-2012,06:52:37,4.141,81.000,1.2,5.770,0.2712,0.2516
11-11-2012,07:52:38,9.829,67.800,4.2,5.975,0.2712,0.2516
11-11-2012,08:52:39,14.194,56.500,5.7,6.611,0.2712,0.2516
11-11-2012,09:52:40,17.772,49.300,7.0,8.070,0.2705,0.2516
11-11-2012,10:52:41,20.126,44.800,7.8,10.320,0.2698,0.2516
11-11-2012,11:52:42,20.365,40.000,6.3,12.847,0.2690,0.2516
11-11-2012,12:52:43,21.963,36.200,6.3,16.129,0.2683,0.2509
11-11-2012,13:52:44,23.472,36.400,7.7,18.033,0.2676,0.2509
11-11-2012,14:52:45,24.653,36.900,9.0,19.246,0.2668,0.2509
11-11-2012,15:52:46,24.605,39.600,10.0,19.984,0.2668,0.2494
11-11-2012,16:52:47,23.232,39.700,8.8,19.936,0.2661,0.2480
11-11-2012,17:52:48,16.987,45.400,5.1,18.461,0.2654,0.2458
11-11-2012,18:52:49,14.337,50.900,4.3,16.892,0.2654,0.2436
11-11-2012,19:52:50,7.268,61.300,0.3,15.390,0.2647,0.2422
11-11-2012,20:52:51,4.921,77.600,1.3,13.858,0.2647,0.2400
11-11-2012,21:52:52,4.792,85.000,2.5,12.582,0.2639,0.2385
11-11-2012,22:52:53,5.693,87.000,3.7,11.662,0.2632,0.2385
11-11-2012,23:52:54,5.796,78.500,2.4,10.980,0.2632,0.2378
12-11-2012,00:52:55,6.179,70.700,1.3,10.394,0.2625,0.2371
12-11-2012,01:52:56,6.813,69.200,1.6,9.952,0.2625,0.2363
12-11-2012,02:52:57,6.535,69.200,1.3,9.657,0.2625,0.2356
12-11-2012,03:52:58,6.128,70.700,1.2,9.361,0.2618,0.2356
12-11-2012,04:52:59,6.204,70.600,1.3,9.064,0.2618,0.2349
12-11-2012,05:53:00,6.026,70.900,1.2,8.817,0.2618,0.2349
12-11-2012,06:53:01,6.357,69.200,1.1,8.618,0.2618,0.2342
12-11-2012,07:53:02,6.382,72.200,1.7,8.568,0.2618,0.2342
12-11-2012,08:53:03,6.990,72.500,2.4,8.593,0.2618,0.2334
12-11-2012,09:53:04,10.492,68.300,4.9,8.792,0.2610,0.2334
12-11-2012,10:53:05,14.146,59.800,6.5,9.829,0.2603,0.2327
12-11-2012,11:53:06,14.026,59.300,6.2,11.492,0.2596,0.2327
12-11-2012,12:53:07,12.195,66.500,6.2,12.413,0.2596,0.2320
12-11-2012,13:53:08,15.939,60.000,8.2,13.088,0.2589,0.2313
12-11-2012,14:53:09,18.224,59.100,10.1,14.577,0.2581,0.2313
12-11-2012,15:53:10,18.247,57.100,9.6,15.891,0.2581,0.2305
12-11-2012,16:53:11,18.010,57.200,9.4,16.177,0.2574,0.2291
12-11-2012,17:53:12,17.058,58.900,9.0,15.390,0.2567,0.2276
12-11-2012,18:53:13,13.762,65.500,7.4,14.697,0.2567,0.2262
12-11-2012,19:53:14,10.956,69.000,5.5,13.882,0.2567,0.2247
12-11-2012,20:53:15,7.945,74.800,3.8,12.920,0.2560,0.2240
12-11-2012,21:53:16,8.095,93.100,7.1,12.001,0.2560,0.2233
12-11-2012,22:53:17,7.293,97.400,6.9,11.565,0.2560,0.2225
12-11-2012,23:53:18,5.821,97.500,5.5,11.200,0.2560,0.2218
13-11-2012,00:53:19,4.558,97.800,4.2,10.736,0.2560,0.2218
13-11-2012,01:53:20,3.854,97.900,3.6,10.271,0.2560,0.2218
13-11-2012,02:53:21,3.459,97.900,3.2,9.829,0.2560,0.2211
13-11-2012,03:53:22,2.956,97.800,2.6,9.435,0.2552,0.2211
13-11-2012,04:53:23,2.289,97.600,1.9,9.064,0.2552,0.2211
13-11-2012,05:53:24,2.396,98.300,2.2,8.717,0.2552,0.2204
13-11-2012,06:53:25,2.370,98.300,2.1,8.444,0.2552,0.2196
13-11-2012,07:53:26,5.360,98.200,5.1,8.344,0.2552,0.2204
13-11-2012,08:53:27,7.142,91.900,5.9,8.742,0.2552,0.2204
13-11-2012,09:53:28,13.016,81.800,10.0,9.534,0.2560,0.2204
13-11-2012,10:53:29,18.533,68.000,12.5,10.858,0.2552,0.2204
13-11-2012,11:53:30,23.737,55.500,14.3,13.666,0.2545,0.2204
13-11-2012,12:53:31,22.082,51.200,11.6,17.201,0.2538,0.2204
13-11-2012,13:53:32,20.555,53.200,10.7,17.629,0.2545,0.2204
13-11-2012,14:53:33,23.136,53.100,13.1,17.796,0.2538,0.2196
13-11-2012,15:53:34,19.436,48.600,8.3,18.509,0.2530,0.2189
13-11-2012,16:53:35,15.127,58.800,7.1,18.033,0.2538,0.2175
13-11-2012,17:53:36,13.088,63.200,6.3,16.987,0.2538,0.2167
13-11-2012,18:53:37,11.807,71.500,6.8,15.915,0.2530,0.2153
13-11-2012,19:53:38,6.051,81.400,3.1,14.673,0.2530,0.2138
13-11-2012,20:53:39,5.437,89.400,3.8,13.401,0.2523,0.2131
13-11-2012,21:53:40,4.818,92.300,3.7,12.485,0.2523,0.2124
13-11-2012,22:53:41,4.350,94.700,3.6,11.783,0.2523,0.2124
13-11-2012,23:53:42,3.958,95.900,3.4,11.200,0.2523,0.2116
14-11-2012,00:53:43,3.617,96.600,3.1,10.687,0.2523,0.2116
14-11-2012,01:53:44,3.327,97.000,2.9,10.247,0.2516,0.2109
14-11-2012,02:53:45,3.301,97.500,2.9,9.854,0.2516,0.2109
14-11-2012,03:53:46,3.722,97.900,3.4,9.534,0.2516,0.2109
14-11-2012,04:53:47,0.605,94.900,-0.1,9.238,0.2516,0.2102
14-11-2012,05:53:48,-1.327,94.400,-2.1,8.643,0.2516,0.2102
14-11-2012,06:53:49,3.406,97.300,3.0,8.045,0.2509,0.2102
14-11-2012,07:53:50,8.270,93.600,7.3,8.145,0.2516,0.2095
14-11-2012,08:53:51,11.832,85.200,9.4,8.444,0.2516,0.2095
14-11-2012,09:53:52,16.106,68.800,10.4,9.410,0.2509,0.2095
14-11-2012,10:53:53,20.150,60.700,12.3,11.394,0.2501,0.2095
14-11-2012,11:53:54,21.318,52.200,11.1,14.433,0.2494,0.2095
14-11-2012,12:53:55,15.819,56.100,7.1,16.868,0.2494,0.2095
14-11-2012,13:53:56,18.557,59.300,10.5,16.225,0.2494,0.2087
14-11-2012,14:53:57,16.034,64.400,9.3,16.034,0.2494,0.2080
14-11-2012,15:53:58,12.727,65.900,6.5,15.270,0.2487,0.2073
14-11-2012,16:53:59,13.930,67.600,8.0,14.840,0.2487,0.2066
14-11-2012,17:54:00,12.219,70.300,7.0,14.577,0.2487,0.2058
14-11-2012,18:54:01,9.903,77.800,6.2,13.930,0.2487,0.2051
14-11-2012,19:54:02,8.195,84.000,5.7,13.064,0.2480,0.2044
14-11-2012,20:54:03,6.153,89.500,4.6,12.219,0.2480,0.2037
14-11-2012,21:54:04,6.153,93.600,5.2,11.443,0.2472,0.2037
14-11-2012,22:54:05,5.179,92.300,4.0,10.858,0.2472,0.2029
14-11-2012,23:54:06,3.880,92.200,2.7,10.296,0.2480,0.2029
15-11-2012,00:54:07,5.796,94.000,4.9,9.756,0.2480,0.2029
15-11-2012,01:54:08,5.128,91.700,3.9,9.435,0.2472,0.2022
15-11-2012,02:54:09,5.231,91.100,3.9,9.139,0.2472,0.2022
15-11-2012,03:54:10,5.565,86.300,3.5,8.866,0.2472,0.2022
15-11-2012,04:54:11,5.514,84.300,3.1,8.668,0.2465,0.2015
15-11-2012,05:54:12,5.128,80.600,2.1,8.469,0.2472,0.2015
15-11-2012,06:54:13,6.153,75.400,2.1,8.220,0.2465,0.2015
15-11-2012,07:54:14,9.780,59.400,2.3,8.170,0.2465,0.2008
15-11-2012,08:54:15,13.233,50.600,3.2,8.543,0.2458,0.2008
15-11-2012,09:54:16,16.320,48.500,5.5,9.558,0.2451,0.2008
15-11-2012,10:54:17,17.058,47.000,5.7,11.248,0.2443,0.2000
15-11-2012,11:54:18,20.222,46.000,8.2,13.666,0.2429,0.1993
15-11-2012,12:54:19,18.794,43.100,6.0,16.725,0.2414,0.1986
15-11-2012,13:54:20,16.820,45.300,4.9,17.201,0.2422,0.1986
15-11-2012,14:54:21,14.385,52.700,4.9,16.630,0.2407,0.1971
15-11-2012,15:54:22,11.394,60.200,4.0,16.129,0.2407,0.1964
15-11-2012,16:54:23,8.742,57.800,0.9,14.936,0.2407,0.1949
15-11-2012,17:54:24,8.717,57.200,0.7,14.026,0.2400,0.1942
15-11-2012,18:54:25,6.864,56.300,-1.2,13.257,0.2400,0.1935
15-11-2012,19:54:26,5.539,60.100,-1.6,12.292,0.2400,0.1928
15-11-2012,20:54:27,4.947,67.300,-0.6,11.419,0.2400,0.1920
15-11-2012,21:54:28,4.973,74.600,0.8,10.736,0.2400,0.1920
15-11-2012,22:54:29,4.324,76.300,0.5,10.247,0.2400,0.1920
15-11-2012,23:54:30,3.749,80.800,0.8,9.805,0.2392,0.1913
16-11-2012,00:54:31,3.354,81.200,0.4,9.361,0.2392,0.1906
16-11-2012,01:54:32,3.380,84.900,1.1,8.990,0.2392,0.1913
16-11-2012,02:54:33,2.557,86.700,0.6,8.767,0.2392,0.1913
16-11-2012,03:54:34,3.089,90.600,1.7,8.469,0.2400,0.1906
16-11-2012,04:54:35,-0.004,89.600,-1.5,8.270,0.2392,0.1906
16-11-2012,05:54:36,-1.100,93.100,-2.1,7.795,0.2392,0.1906
16-11-2012,06:54:37,3.854,98.100,3.6,7.393,0.2392,0.1906
16-11-2012,07:54:38,10.418,89.000,8.7,7.720,0.2392,0.1899
16-11-2012,08:54:39,17.106,63.500,10.1,8.369,0.2392,0.1906
16-11-2012,09:54:40,21.843,54.800,12.4,9.780,0.2385,0.1906
16-11-2012,10:54:41,25.331,50.300,14.3,12.364,0.2385,0.1906
16-11-2012,11:54:42,24.774,48.600,13.2,14.840,0.2385,0.1906
16-11-2012,12:54:43,25.598,48.500,14.0,16.987,0.2371,0.1906
16-11-2012,13:54:44,19.032,47.600,7.7,17.938,0.2371,0.1899
16-11-2012,14:54:45,24.798,51.100,14.0,17.938,0.2371,0.1891
16-11-2012,15:54:46,28.791,42.900,14.9,18.747,0.2371,0.1891
16-11-2012,16:54:47,17.296,40.800,3.9,19.460,0.2363,0.1877
16-11-2012,17:54:48,15.724,56.000,7.0,18.271,0.2356,0.1862
16-11-2012,18:54:49,13.642,53.100,4.3,16.677,0.2356,0.1848
16-11-2012,19:54:50,4.506,68.200,-0.8,15.223,0.2356,0.1833
16-11-2012,20:54:51,0.467,83.800,-2.0,13.618,0.2349,0.1819
16-11-2012,21:54:52,-0.311,89.000,-1.9,12.171,0.2342,0.1811
16-11-2012,22:54:53,-0.283,91.800,-1.5,11.053,0.2334,0.1811
16-11-2012,23:54:54,-1.213,93.000,-2.2,10.198,0.2342,0.1811
17-11-2012,00:54:55,-3.807,91.200,-5.0,9.435,0.2334,0.1804
